source,target,weight
73,176,4.8868
73,567,4.8545
73,782,4.7196
73,666,4.4873
73,464,4.3317
73,981,4.3026
73,534,4.2903
73,577,4.2412
73,1010,4.1837
73,314,4.0772
73,1242,4.0532
981,1262,2.034
981,1151,1.9663
981,1174,1.9068
543,857,9.5704
543,934,8.5231
543,665,7.9539
543,1158,7.1291
543,624,6.3107
543,1017,6.0682
543,933,5.6937
543,771,5.2656
543,1178,5.2183
543,596,4.5908
543,727,4.476
543,904,4.436
543,720,4.4316
543,836,4.378
543,1255,4.235
543,762,4.1414
543,852,3.6815
543,1103,3.5543
543,676,3.5537
281,514,14.0156
281,478,10.2879
281,425,6.6057
281,286,6.4134
281,1044,6.1785
281,437,6.1111
281,1248,5.9843
281,498,5.6429
281,291,5.4
281,790,5.2231
281,819,5.2012
281,646,4.8812
281,361,4.8439
281,750,4.7998
281,486,4.6221
281,1293,4.5524
281,656,4.1948
281,397,4.1886
281,451,3.9527
281,360,3.9278
281,1027,3.8639
281,936,3.8195
281,1082,3.7863
281,574,3.7456
281,347,3.7279
281,845,3.7248
281,377,3.6288
281,946,3.5606
537,1021,6.9016
537,604,4.867
537,722,4.204
537,826,3.7805
537,1243,3.766
537,1371,3.3432
537,950,3.1469
537,1314,3.1344
537,1171,3.1273
537,785,3.1074
537,858,3.0539
537,780,3.0383
537,1070,3.0
537,869,2.865
537,976,2.7061
537,853,2.6296
537,547,2.4313
870,1075,3.0732
870,932,2.154
433,447,8.8848
433,574,7.3091
433,452,6.849
433,446,6.3245
433,741,5.7404
433,846,5.1471
433,442,4.6946
433,722,4.3053
433,478,4.2793
433,628,4.1024
433,1128,3.9634
433,1201,3.9206
433,611,3.7876
875,1140,2.4336
875,1090,2.1112
368,493,10.7613
368,848,5.1666
368,635,5.1394
368,792,5.0702
368,650,4.739
368,1031,4.327
368,709,4.1072
368,384,3.7338
368,513,3.3413
368,554,3.3016
368,440,3.2993
368,750,3.1776
368,692,3.0529
368,722,2.8733
368,495,2.832
368,611,2.6587
368,380,2.6468
368,580,2.6106
368,673,2.6022
368,1361,2.5531
368,683,2.5447
368,531,2.5321
368,583,2.5008
368,451,2.4984
368,775,2.4934
368,586,2.4795
852,1157,4.3692
852,864,4.343
852,1045,4.3425
852,1086,2.996
852,1012,2.6587
852,1072,2.5696
852,1164,2.3679
852,1017,2.2735
203,363,8.329
203,360,7.5964
203,239,5.7349
203,357,5.4081
203,303,5.0178
203,359,4.6519
203,274,4.6386
203,750,4.3339
203,345,4.1649
203,328,4.1644
203,576,3.7638
203,246,3.572
203,236,3.5343
203,322,3.5233
203,398,3.4765
203,268,3.3755
203,569,3.3342
203,785,3.3199
203,1238,3.2275
203,1194,3.1814
203,537,3.1419
203,330,3.1101
203,341,3.0959
203,1096,3.0718
203,763,3.0659
203,1085,3.0198
203,326,2.9894
1014,1130,3.3293
1014,1109,2.9886
1014,1126,2.6474
1014,1077,2.5613
1014,1187,2.4802
1014,1048,2.2468
44,213,17.563
44,306,13.0442
44,46,11.4272
44,218,9.5952
44,1130,9.3532
44,414,7.9654
44,533,7.6823
44,956,7.0308
44,923,7.0181
44,700,6.5536
44,250,6.3909
44,1126,6.3107
44,443,6.2169
44,172,6.2036
44,95,6.0391
44,156,5.8822
44,436,5.7851
44,143,5.305
44,382,5.0611
44,794,4.6236
44,440,4.457
44,1180,4.4515
44,64,4.3809
44,148,4.3123
44,168,4.2287
44,746,4.2253
44,282,4.0748
44,631,4.0142
44,990,3.9723
44,270,3.8863
44,993,3.8464
44,931,3.8179
44,76,3.8106
44,668,3.776
44,101,3.7498
44,251,3.637
44,1065,3.5292
44,65,3.5063
44,265,3.4927
44,965,3.4869
44,301,3.4856
44,267,3.4746
44,824,3.3557
44,623,3.3416
44,1156,3.313
44,562,3.2561
44,354,3.2488
1216,1259,1.5019
164,412,21.585
164,401,12.8838
164,385,11.9518
164,363,8.5756
164,388,8.5068
164,737,8.0519
164,291,8.0063
164,227,7.787
164,818,7.6691
164,560,7.3691
164,206,7.3635
164,329,7.292
164,494,7.2378
164,511,7.1476
164,202,6.7237
164,956,6.0813
164,502,5.0627
164,491,4.9695
164,562,4.9056
164,827,4.6559
164,239,4.4443
164,510,4.4422
164,482,4.4226
164,810,4.3928
164,1021,4.3667
164,775,4.3595
164,846,4.3049
164,978,4.2306
164,722,4.1932
164,477,4.1287
164,234,4.0686
164,176,4.0576
164,171,4.0352
21,62,27.8921
21,133,15.4159
21,850,13.9117
21,24,13.8563
21,219,13.8221
21,108,12.4907
21,188,11.5125
21,506,11.5086
21,1225,10.9424
21,253,10.332
21,262,10.2259
21,25,9.9707
21,53,9.9318
21,164,9.5841
21,406,9.1659
21,737,9.1038
21,57,8.7854
21,1337,8.7563
21,289,8.5647
21,446,8.4985
21,695,8.4058
21,80,8.3776
21,357,8.0877
21,246,7.4932
21,36,7.1662
21,37,7.1123
21,462,6.9423
21,292,6.88
21,385,6.8415
21,234,6.7755
21,1013,6.3681
21,67,6.288
21,98,6.1484
21,55,6.1453
21,647,6.1232
21,192,6.0959
21,510,6.0695
21,161,6.0566
21,146,6.0362
21,267,5.9312
21,27,5.9236
21,1106,5.6905
21,793,5.6105
21,302,5.5758
21,449,5.4518
21,116,5.3638
21,698,5.3123
980,1134,3.0758
980,992,1.961
980,1237,1.8818
980,1143,1.6632
273,565,12.4304
273,281,11.4588
273,664,9.6006
273,385,9.5392
273,519,8.1784
273,737,7.9135
273,474,7.8699
273,514,7.8144
273,425,7.6559
273,460,6.6976
273,473,6.2562
273,451,6.1851
273,498,5.7289
273,936,5.6379
273,593,5.5405
273,1027,5.4168
273,656,5.2402
273,496,5.1428
273,1066,5.1055
273,406,4.9482
273,647,4.8626
273,463,4.8606
273,297,4.8528
273,711,4.8394
273,546,4.7926
266,282,11.9986
266,746,7.2536
266,436,6.8396
266,353,6.3147
266,701,6.1712
266,341,6.1067
266,290,5.7306
266,406,5.4187
266,1128,5.207
266,703,5.0789
266,807,5.0699
266,301,4.9374
266,611,4.8513
266,1254,4.5904
266,357,4.1617
266,581,3.9578
266,272,3.9434
266,319,3.7247
266,310,3.6108
266,552,3.4241
266,412,3.3529
266,1276,3.3442
266,693,3.166
266,267,3.1013
266,527,3.0733
266,1203,3.006
266,539,2.8742
266,574,2.8305
266,433,2.704
266,737,2.6481
266,468,2.6189
266,978,2.6147
94,279,20.4387
94,235,16.6676
94,182,14.2119
94,365,10.3087
94,327,10.1854
94,840,9.8431
94,484,8.9561
94,553,8.9365
94,612,8.3436
94,348,8.25
94,394,7.2304
94,99,7.0911
94,988,6.9771
94,769,6.887
94,825,6.4505
94,954,6.0508
94,1247,5.4259
94,398,5.3502
94,601,5.2554
94,423,5.145
94,293,5.1
94,402,5.0849
94,103,4.9645
94,364,4.8976
94,107,4.7687
94,241,4.7152
94,361,4.7093
94,485,4.6968
94,342,4.5656
94,168,4.5058
94,1317,4.4583
94,590,4.453
94,238,4.4284
94,860,4.3164
94,136,4.1931
94,426,4.1854
94,337,4.1569
94,1132,4.0728
94,249,4.0289
94,321,3.9382
595,630,3.8053
595,758,3.5727
595,896,3.2972
595,831,3.099
595,690,2.8007
595,741,2.7581
595,601,2.548
595,791,2.5284
595,683,2.4729
595,635,2.3977
595,790,2.3343
595,735,2.3316
1318,1371,1.9418
1079,1351,2.6301
1079,1149,1.5506
1079,1293,1.5384
1079,1306,1.4689
474,488,5.84
474,1022,4.8945
474,527,3.8944
474,1034,3.6458
474,523,3.6278
474,605,3.5149
474,557,3.3411
474,581,3.3257
474,506,3.1718
474,589,2.9901
474,676,2.9737
474,1153,2.9526
474,489,2.9381
474,846,2.9011
1024,1027,2.0316
1024,1196,1.8269
1024,1258,1.5455
154,418,14.8001
154,387,13.6678
154,231,12.5772
154,443,8.4549
154,188,8.3517
154,303,6.4372
154,219,6.1624
154,433,5.7827
154,1052,5.6376
154,793,5.5081
154,1005,5.095
154,302,4.532
154,216,4.3796
154,624,4.3441
154,174,4.1087
154,319,4.071
154,452,3.9316
154,999,3.9187
154,826,3.7742
154,1237,3.5408
154,406,3.3433
154,1348,3.1979
154,949,3.1735
154,742,3.1709
154,936,2.9251
154,508,2.8645
154,380,2.804
154,625,2.7874
154,712,2.7417
154,339,2.6932
154,900,2.6338
154,357,2.6095
154,392,2.5989
154,177,2.5987
444,654,12.5724
444,482,8.5096
444,748,5.4715
444,780,5.3256
444,1026,4.2605
444,1020,4.2424
444,767,3.6142
444,586,3.4045
444,1055,3.0053
444,511,2.8691
444,684,2.8689
444,734,2.8079
444,1370,2.803
444,685,2.6325
444,520,2.5145
444,683,2.502
444,996,2.4661
444,526,2.394
444,1111,2.3555
444,492,2.333
259,270,10.9694
259,332,10.6184
259,515,10.1035
259,356,9.1587
259,404,9.0942
259,672,8.6765
259,872,7.7289
259,466,7.5282
259,340,6.0698
259,557,5.9629
259,1327,5.8557
259,572,5.8522
259,357,5.8314
259,787,5.7955
259,488,5.0401
259,456,4.653
259,1045,4.5147
259,726,4.4429
259,562,4.1838
259,812,4.179
259,839,3.9684
259,474,3.9281
259,1123,3.9085
259,510,3.9053
259,532,3.8188
259,676,3.7347
259,316,3.7145
259,381,3.6823
1179,1268,1.7709
132,759,13.283
132,306,7.0294
132,986,6.9268
132,644,6.1477
132,343,5.974
132,714,5.5239
132,317,5.1506
132,717,5.1237
132,355,4.9389
132,1221,4.227
132,511,4.1416
132,533,4.0995
132,460,3.9144
132,234,3.7719
132,367,3.6987
132,535,3.6759
132,278,3.673
132,310,3.3079
132,1187,3.2722
132,616,3.2104
132,322,3.1999
132,257,3.0917
132,858,2.9974
132,159,2.9499
132,383,2.9267
132,232,2.864
132,397,2.8226
132,758,2.8194
132,1046,2.816
132,497,2.7848
132,143,2.7587
442,611,11.6097
442,641,6.834
442,443,6.3775
442,637,6.3558
442,768,5.6017
442,782,5.4461
442,470,5.2608
442,663,5.1132
442,826,4.4264
442,956,4.2288
442,610,4.1272
442,1216,4.0888
442,506,4.036
442,829,3.9481
442,745,3.9182
442,1106,3.8349
55,446,23.2102
55,447,21.732
55,510,20.6566
55,400,16.8061
55,769,11.9122
55,1225,9.767
55,803,9.4342
55,1148,9.4109
55,780,8.9026
55,350,8.8314
55,133,8.7976
55,433,8.1826
55,116,7.8666
55,1106,7.7466
55,478,7.5477
55,561,7.3685
55,436,6.9934
55,279,6.9673
55,62,6.8971
55,1075,6.8656
55,1019,6.4356
55,694,6.3387
55,978,5.9778
55,966,5.9453
55,846,5.9331
55,408,5.8513
55,220,5.8493
55,670,5.553
55,539,5.547
55,950,5.545
55,1337,5.4229
55,1103,5.2768
55,358,5.198
55,113,5.099
55,889,5.0273
55,402,4.996
55,103,4.9708
55,82,4.9609
55,255,4.865
55,1308,4.8056
968,1101,1.746
968,1054,1.6984
424,702,4.2635
424,822,4.2181
424,847,3.8307
424,950,3.2702
424,1134,2.9816
424,640,2.9676
424,993,2.5586
424,894,2.4595
424,675,2.4378
424,909,2.3465
424,518,2.267
424,854,2.2146
424,657,2.1287
424,955,2.057
424,637,2.0162
424,1289,2.003
424,745,1.981
424,432,1.9406
635,1189,5.1141
635,674,4.0183
635,636,3.569
635,791,3.5013
635,860,3.2559
635,687,3.0365
635,815,2.9949
635,828,2.7051
635,827,2.6533
16,122,13.8208
16,485,13.5119
16,91,11.6636
16,28,11.6365
16,930,10.8723
16,516,9.9229
16,343,9.7224
16,1113,9.5191
16,21,9.0798
16,267,8.3697
16,48,7.9417
16,65,7.6812
16,272,7.2043
16,610,6.7294
16,238,6.5935
16,103,6.3137
16,166,6.2943
16,67,5.9123
16,217,5.7719
16,36,5.7656
16,356,5.7501
16,464,5.6628
16,484,5.6518
16,174,5.6214
16,143,5.6079
16,710,5.6061
16,23,5.5677
16,401,5.4233
16,77,5.3118
16,120,5.234
16,1020,5.2253
16,148,5.1967
16,479,5.1661
16,309,5.1627
16,62,5.1311
16,35,5.0748
16,405,5.0599
16,474,5.0491
16,827,4.9534
16,850,4.9324
16,75,4.8767
16,1095,4.797
16,118,4.7628
16,314,4.761
16,117,4.7555
16,83,4.7427
16,26,4.7364
533,1244,7.9385
533,820,7.7809
533,975,6.929
533,948,6.0033
533,974,5.6616
533,1181,4.9653
533,889,4.3729
533,818,4.2203
533,729,3.9623
533,775,3.7174
533,876,3.608
533,931,3.5607
533,826,3.539
533,986,3.2085
533,1199,3.1698
533,858,3.1098
222,241,27.5196
222,782,12.34
222,405,9.3988
222,1115,7.4152
222,892,7.0615
222,485,6.227
222,500,6.1738
222,699,6.0073
222,238,5.7271
222,561,5.6399
222,1149,5.4353
222,440,5.3569
222,856,5.2124
222,293,5.1394
222,661,4.8356
222,1132,4.7446
222,779,4.5627
222,484,4.1699
222,228,4.1474
222,509,4.0661
222,932,4.0246
222,229,3.8946
222,799,3.824
222,909,3.6801
222,621,3.5943
222,302,3.5427
222,466,3.4933
222,357,3.4555
222,327,3.4501
222,723,3.4257
222,356,3.3808
222,314,3.3802
222,676,3.3697
222,786,3.2451
222,1350,3.1957
1257,1280,1.6892
1257,1293,1.3831
160,242,8.3344
160,470,6.7683
160,285,6.26
160,753,5.8692
160,229,5.8339
160,812,5.6304
160,512,5.5108
160,375,5.3628
160,194,5.2944
160,318,5.1748
160,1110,5.1351
160,316,5.1192
160,754,5.0238
160,854,5.0005
160,277,4.9478
160,399,4.634
160,717,4.5993
160,952,4.3391
160,251,4.2891
160,1218,4.1439
160,632,4.0346
160,169,4.0083
160,268,3.8921
160,641,3.5992
160,588,3.5752
160,621,3.5709
160,315,3.5235
160,1036,3.4886
160,210,3.4338
160,198,3.364
160,693,3.3326
160,528,3.2531
160,997,3.176
160,894,3.1663
194,254,17.7289
194,357,11.4209
194,334,10.7365
194,305,10.0029
194,732,8.2089
194,701,8.1933
194,900,7.2912
194,238,6.9498
194,275,6.7347
194,229,6.3587
194,442,6.2068
194,359,6.1289
194,553,5.7902
194,611,5.6336
194,262,5.4326
194,557,5.3993
194,404,5.3693
194,1115,5.3584
194,314,5.153
194,613,4.9041
194,1186,4.7347
194,1032,4.5752
194,796,4.274
194,828,3.9792
194,241,3.9724
194,996,3.9008
194,433,3.8731
194,496,3.8656
194,206,3.8378
194,741,3.8131
194,640,3.7299
194,1201,3.5428
194,960,3.4481
194,293,3.3151
194,351,3.3145
194,1059,3.3
194,466,3.1952
194,1006,3.191
194,909,3.1287
771,857,5.505
771,1065,2.591
771,1157,2.3355
771,1017,1.8069
771,1158,1.7447
124,981,23.4433
124,482,15.8989
124,419,15.0221
124,376,13.1873
124,537,10.9357
124,164,9.6994
124,323,9.4055
124,325,9.1819
124,668,9.1801
124,219,8.6443
124,289,7.7996
124,1152,7.0911
124,190,6.7694
124,133,6.6343
124,342,6.0107
124,287,5.7717
124,141,5.7581
124,725,5.7456
124,189,5.7214
124,573,5.71
124,620,5.466
124,421,5.237
124,511,5.2042
124,394,5.1978
124,548,5.109
124,780,5.0518
124,710,4.9881
124,130,4.902
124,689,4.8118
124,1184,4.7611
124,292,4.5994
124,722,4.595
124,291,4.4326
124,477,4.3954
124,824,4.3776
124,182,4.3652
1258,1343,2.9085
701,1006,4.7497
701,977,4.5121
701,1155,4.362
701,835,4.1173
701,741,3.9418
701,1128,3.5138
701,727,3.0918
701,972,2.8184
701,900,2.7975
701,973,2.7491
699,723,6.6897
699,779,5.753
699,719,5.5022
699,732,5.1656
699,828,3.886
699,724,2.8883
699,1219,2.8277
699,833,2.6256
872,1025,2.8214
872,1327,2.19
872,928,1.7076
872,1369,1.5905
872,960,1.5563
872,1226,1.3388
348,534,8.0272
348,732,7.8402
348,485,6.1911
348,365,5.3316
348,840,5.3197
348,744,4.8019
348,825,4.6832
348,695,4.603
348,356,3.3962
348,1064,3.3527
348,612,3.3074
348,872,3.2239
348,388,3.2117
348,449,3.186
348,404,3.1123
348,793,3.0572
348,540,3.0516
348,886,2.8323
348,448,2.8285
348,351,2.7826
348,484,2.7553
303,377,7.2129
303,701,5.9459
303,538,5.6505
303,1016,5.1929
303,435,4.8892
303,571,4.6446
303,481,4.2211
303,705,3.938
303,811,3.5695
303,820,3.4839
303,418,3.3834
303,1343,3.3361
303,507,3.2232
303,921,3.0124
303,1038,2.9799
303,1063,2.9185
303,477,2.869
303,567,2.7628
303,373,2.7498
303,1348,2.6743
303,743,2.5817
303,1341,2.5277
303,609,2.5183
303,727,2.416
303,409,2.3949
1250,1311,3.2242
1250,1333,2.263
148,755,27.6339
148,425,22.893
148,639,8.7329
148,319,8.6917
148,994,8.5156
148,432,8.0899
148,157,7.7374
148,1268,7.6876
148,354,7.4427
148,621,7.064
148,881,6.9881
148,218,6.8777
148,1179,6.545
148,1091,6.4584
148,156,6.4522
148,454,6.2806
148,855,5.4077
148,264,5.3167
148,342,5.2207
148,149,5.1888
148,653,5.1583
148,556,5.0591
148,310,4.9932
148,1093,4.9836
148,369,4.8491
148,729,4.8367
148,291,4.6768
148,418,4.6258
148,883,4.561
148,306,4.4261
148,1182,4.3848
148,726,4.2449
148,267,4.223
1243,1344,1.6379
1243,1270,1.2436
591,815,6.3227
591,801,5.6566
591,630,4.7542
591,657,4.3902
591,880,4.3011
591,682,3.7516
591,1080,3.4363
591,855,3.2196
591,928,2.9965
591,822,2.894
891,1254,2.0185
891,1135,1.9405
891,920,1.4547
554,885,5.8678
554,664,5.7723
554,581,4.3932
554,577,4.3206
554,678,4.2467
554,735,3.9998
554,1200,3.9449
554,835,3.7101
554,1083,3.6089
554,1013,3.3876
554,601,3.293
554,1139,3.1005
554,725,3.0173
554,792,2.8646
554,825,2.8627
554,613,2.6477
753,972,5.2148
753,1142,5.1821
753,1087,4.9465
753,1063,4.3398
753,1030,4.2799
753,1173,4.1503
753,854,4.0754
753,901,3.5182
753,777,3.3757
217,827,8.0466
217,337,6.354
217,547,5.5981
217,494,5.5342
217,363,5.4571
217,350,5.2216
217,360,4.8651
217,453,4.4073
217,523,4.2391
217,423,4.0798
217,820,3.9999
217,886,3.983
217,238,3.9451
217,671,3.7758
217,361,3.68
217,783,3.655
217,535,3.622
217,983,3.6127
217,710,3.607
217,767,3.4582
217,394,3.3081
217,382,3.2667
217,729,3.2446
217,225,3.1964
217,426,3.0858
217,1349,3.0745
217,219,3.0548
217,233,3.0233
217,985,3.0037
217,409,2.9739
217,325,2.9223
1065,1232,2.1154
1065,1075,2.0659
1065,1094,1.9567
1056,1242,2.8999
1076,1109,3.6435
1076,1311,2.5806
1076,1104,1.5692
1076,1111,1.5423
1177,1337,2.1518
26,228,19.3605
26,339,11.1771
26,530,10.9923
26,919,10.1015
26,218,9.8181
26,158,9.8148
26,34,8.945
26,382,7.8675
26,1256,7.8541
26,971,7.5129
26,1374,7.4994
26,157,6.9042
26,340,6.6104
26,1269,6.1661
26,651,6.1308
26,941,6.0095
26,79,5.864
26,153,5.8464
26,463,5.6642
26,214,5.5318
26,1073,5.4042
26,834,5.1689
26,429,4.8335
26,1130,4.6604
26,688,4.4203
26,1093,4.3946
26,638,4.3047
26,127,4.2396
26,1025,4.2335
26,230,4.2203
26,544,4.1555
26,75,4.07
26,291,3.9103
26,756,3.8161
26,129,3.813
26,125,3.7607
26,46,3.7341
26,248,3.6948
26,163,3.6198
26,974,3.596
26,227,3.5757
26,360,3.5462
26,1014,3.5456
26,584,3.5096
26,216,3.379
26,57,3.3744
26,188,3.3283
948,975,3.3078
948,1061,3.0731
948,1339,2.5474
948,974,2.2565
538,660,6.1386
538,1038,4.9265
538,1144,4.6658
538,843,4.2113
538,1050,4.2
538,740,3.3743
538,624,3.2895
538,826,3.1618
538,928,3.0726
538,645,3.0097
538,747,2.9888
538,585,2.9835
538,672,2.8529
538,658,2.8399
538,1040,2.8306
538,854,2.7918
538,1174,2.7626
538,609,2.745
538,1127,2.7184
843,1050,7.1893
843,1174,6.2832
843,858,4.4791
843,892,4.3623
843,1038,4.3343
843,1055,4.2681
843,949,3.8752
843,1042,3.551
843,1348,3.3657
843,861,3.0661
843,1144,3.061
843,890,3.0095
843,1048,2.9683
843,880,2.569
593,1368,4.5199
593,1213,4.0082
593,803,2.7098
593,647,2.7072
593,783,2.6997
593,737,2.6212
593,611,2.4983
593,1013,2.4706
593,858,2.0748
593,1247,2.0467
593,826,2.011
732,828,10.799
732,1133,9.2417
732,956,7.5779
732,1140,5.0778
732,960,4.2616
732,948,3.8539
732,1339,3.6027
732,826,3.5557
732,1201,3.1893
732,741,2.9849
218,675,9.9678
218,820,8.6553
218,729,8.2165
218,414,7.5057
218,1130,7.0702
218,571,6.6282
218,417,6.4087
218,521,5.8321
218,1093,5.5833
218,354,5.2851
218,494,4.867
218,1002,4.5869
218,245,4.5058
218,948,4.4577
218,251,4.4304
218,975,4.2463
218,335,4.2148
218,533,4.0501
218,775,3.8929
218,306,3.8848
218,974,3.8641
218,339,3.8569
218,340,3.8503
218,483,3.8406
218,760,3.8036
218,1014,3.7118
218,805,3.6875
218,931,3.6723
218,1138,3.5321
218,994,3.4696
218,463,3.3562
218,689,3.3213
1019,1146,3.5815
1019,1225,3.4854
1019,1325,3.3419
1019,1077,2.704
1019,1320,2.5083
1019,1308,2.4444
477,837,8.6837
477,503,8.6503
477,1242,6.3641
477,1021,5.3618
477,653,4.2581
477,1031,4.2045
477,569,4.0054
477,507,3.9408
477,1019,3.4834
477,832,3.1312
477,819,2.9074
477,914,2.7944
477,1110,2.3848
477,858,2.2893
477,490,2.2301
156,218,24.0862
156,820,17.1562
156,675,16.4579
156,521,16.2111
156,729,15.3391
156,494,14.1056
156,335,12.9179
156,417,12.8024
156,1353,11.4447
156,571,11.2196
156,931,9.7868
156,213,9.7122
156,555,8.8062
156,245,8.7791
156,760,7.7872
156,818,7.089
156,199,7.008
156,414,6.9617
156,1009,5.4105
156,483,5.3748
156,848,5.1736
156,1211,5.1224
156,1138,5.1156
156,438,5.09
156,1130,5.0377
156,975,4.9772
156,303,4.9152
156,533,4.8423
156,948,4.792
156,1328,4.7456
156,217,4.6678
156,1093,4.5876
156,212,4.2243
156,974,4.1729
156,1381,4.0841
156,858,3.8803
156,736,3.6499
156,214,3.4996
452,835,6.068
452,799,5.6614
452,838,5.2245
452,1254,4.1636
452,561,4.1274
452,701,4.0849
452,1350,4.037
452,723,3.9357
452,1019,3.6649
452,514,3.4408
914,1021,3.0349
914,1179,2.499
914,965,2.0383
914,1158,1.9688
914,1035,1.9482
775,1040,6.1877
775,1244,4.3389
775,975,3.8669
775,871,3.5697
775,1105,3.3871
775,1203,2.8602
775,1025,2.742
775,1026,2.6975
775,1194,2.5616
775,815,2.5297
775,1104,2.4011
775,818,2.3908
775,843,2.2954
209,278,16.9945
209,837,10.9753
209,651,7.254
209,319,5.8432
209,638,5.7875
209,382,5.5301
209,784,5.0813
209,1182,4.7058
209,1171,4.638
209,315,4.5976
209,214,4.5963
209,720,4.5555
209,1172,4.5491
209,615,4.1868
209,1364,4.094
209,1147,3.9079
209,886,3.7083
209,239,3.5832
209,228,3.5503
209,776,3.5059
209,847,3.3709
209,375,3.3172
209,548,3.292
209,503,3.2491
209,1012,3.2168
209,343,3.1906
209,997,3.1183
209,1210,2.9838
209,1190,2.877
209,492,2.7971
209,1158,2.7293
209,480,2.7187
209,477,2.7064
209,907,2.6745
209,229,2.6537
209,1314,2.6457
974,1093,2.3872
974,1244,2.2814
974,1381,2.1636
974,975,1.7577
974,1353,1.6677
284,891,9.3443
284,352,5.0393
284,617,5.0161
284,367,4.8166
284,883,4.7011
284,540,4.6978
284,378,3.8507
284,543,3.7241
284,1061,3.7125
284,808,3.6006
284,362,3.5862
284,360,3.5804
284,305,3.4189
284,608,3.4176
284,785,3.3353
284,712,3.2837
284,985,3.2037
284,1111,3.1898
284,580,3.0691
284,452,2.9917
284,447,2.9773
284,995,2.947
284,1182,2.8264
284,333,2.7576
284,788,2.7051
671,880,8.7475
671,1114,4.2078
671,706,3.668
671,963,3.0894
671,1033,2.7342
671,982,2.6043
671,1345,2.4927
521,820,17.6777
521,975,7.7266
521,729,6.6221
521,818,5.9466
521,533,5.8133
521,1009,5.4294
521,1244,5.4266
521,858,4.0958
521,534,4.0763
521,948,3.4946
521,721,3.1249
521,775,3.014
521,917,2.8492
521,871,2.7567
521,713,2.7205
521,675,2.5208
521,1164,2.4069
521,760,2.385
521,1041,2.3206
521,826,2.2173
521,1156,1.8147
521,645,1.785
521,979,1.7745
521,607,1.7437
986,1187,4.0132
986,1014,3.7327
986,1136,3.3967
986,1244,3.3325
986,1256,2.6597
986,1001,1.9338
986,1229,1.7759
986,1181,1.7293
986,1286,1.6306
986,1112,1.6171
729,820,7.3267
729,975,5.7885
729,829,4.5037
729,736,4.4884
729,760,4.1537
729,994,4.1066
729,1244,3.9385
729,818,3.8754
729,1009,3.524
729,848,3.3679
729,1381,3.2462
729,1202,3.0889
729,956,3.0459
729,1130,2.7417
729,931,2.7008
729,1211,2.6983
729,826,2.6899
1353,1381,1.1851
876,949,3.7922
876,1207,3.5428
876,894,1.7191
876,1244,1.6769
876,1014,1.5158
876,953,1.5113
876,1126,1.4925
1187,1211,1.6855
1187,1256,1.5501
820,975,8.2717
820,858,7.8514
820,1244,6.959
820,1009,4.8398
820,871,4.5014
820,979,4.4386
820,1348,4.1212
820,826,3.754
820,1041,3.3007
820,974,3.2346
820,1328,3.124
282,628,11.5009
282,406,8.3137
282,415,6.6594
282,593,6.5122
282,807,6.4359
282,700,5.9323
282,341,5.6841
282,677,5.1711
282,317,4.7551
282,810,4.3837
282,611,4.2351
282,385,4.0431
282,463,3.9151
282,501,3.8832
282,668,3.7721
282,547,3.7098
282,506,3.585
282,401,3.5689
282,508,3.5585
282,840,3.4669
282,452,3.2999
282,565,3.2677
282,442,3.2573
677,827,4.389
677,762,3.641
677,741,3.2452
677,1258,3.1349
677,957,2.691
677,732,2.5704
677,780,2.5245
677,904,2.5224
230,497,7.4166
230,609,7.1043
230,507,6.9171
230,1016,6.7302
230,1055,6.5252
230,924,5.9799
230,333,5.6086
230,616,5.2561
230,580,4.9462
230,477,4.9458
230,1130,4.8844
230,411,4.6298
230,601,4.5755
230,657,4.5357
230,399,4.5103
230,836,4.3295
230,1240,4.2252
230,1258,4.2224
230,1209,4.1849
230,1166,4.0036
230,1158,3.9429
230,901,3.9398
230,556,3.9386
230,354,3.7801
230,717,3.5144
230,801,3.4214
230,303,3.417
230,1242,3.4098
230,356,3.3642
230,310,3.3051
230,418,3.1913
230,343,3.1889
250,776,5.6053
250,738,5.3037
250,267,5.1819
250,728,3.892
250,817,3.6774
250,354,3.415
250,310,3.2909
250,897,3.2466
